ID Empresa;Empresa;Año;Periodo;Departamento;Municipio;NUECA;Entrega ECA/Recoge rechazoECA;Sitio origen o destino residuo;#sitio origen/destino residuo;Dpto origen residuo;Municipio origen residuos;Tonelada entregadas recogidas;Fecha de cargue
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;1;CUNDINAMARCA;CHIA;623225175-recicladoralosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;0,456;20/02/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;2;CUNDINAMARCA;CHIA;623225175-recicladoralosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;0,66;18/03/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;1;CUNDINAMARCA;CHIA;623325175-cproductosreciclableslosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;0,82;20/02/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;3;CUNDINAMARCA;CHIA;623325175-cproductosreciclableslosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;1,867;17/04/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;5;CUNDINAMARCA;CHIA;623325175-cproductosreciclableslosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;4,36;19/06/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;4;CUNDINAMARCA;CHIA;623325175-cproductosreciclableslosflores;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;CHIA;5,47;19/05/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;2;CUNDINAMARCA;TABIO;1250625785-RECICLADORA LA LIDER;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;TABIO;0,015;18/03/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;4;CUNDINAMARCA;TABIO;1250625785-RECICLADORA LA LIDER;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;TABIO;0,015;29/05/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;1;CUNDINAMARCA;TABIO;1250625785-RECICLADORA LA LIDER;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;TABIO;0,02;20/02/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;3;CUNDINAMARCA;TABIO;1250625785-RECICLADORA LA LIDER;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;TABIO;0,02;17/04/20
38153;ASOCIACION DE RECICLADORES PUNTO CALIDAD DE VIDA E.S.P;2020;5;CUNDINAMARCA;TABIO;1250625785-RECICLADORA LA LIDER;Recoge el rechazo de la ECA;Sitio de disposición final;312425898;CUNDINAMARCA;TABIO;0,045;19/06/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;3;SANTANDER;SAN GIL;710968679-EMARES 2;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;11,2578;14/04/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;2;SANTANDER;SAN GIL;710968679-EMARES 2;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;23,601;10/03/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;1;SANTANDER;SAN GIL;710968679-EMARES 2;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;25,943;12/02/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;3;SANTANDER;SAN GIL;710868679-EMARES 1;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;143,4808;14/04/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;2;SANTANDER;SAN GIL;710868679-EMARES 1;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;156,5818;10/03/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;1;SANTANDER;SAN GIL;710868679-EMARES 1;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;156,8551;12/02/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;5;SANTANDER;SAN GIL;710868679-EMARES 1;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;161,032;03/06/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;4;SANTANDER;SAN GIL;710868679-EMARES 1;Entrega a la ECA;Área de prestación del servicio;710768679;SANTANDER;SAN GIL;164,08;08/05/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;1;SANTANDER;SAN GIL;710868679-EMARES 1;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;2,7;12/02/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;4;SANTANDER;SAN GIL;710868679-EMARES 1;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;3,26;08/05/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;2;SANTANDER;SAN GIL;710868679-EMARES 1;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;3,484;10/03/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;5;SANTANDER;SAN GIL;710868679-EMARES 1;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;4,414;03/06/20
38194;EMPRESA DE APROVECHAMIENTO DE RECICLADORES DE SANTANDER EMARES S.A.S. E.S.P.;2020;3;SANTANDER;SAN GIL;710868679-EMARES 1;Recoge el rechazo de la ECA;Sitio de disposición final;380168679;SANTANDER;SAN GIL;4,658;14/04/20
38313;PRE-COOPERATIVA MULTIACTIVA PRESTADORA DE SERVICIOS PUBLICOS DE ASEO EN LA ACTIVIDAD DE APROVECHAMIENTO DE RESIDUOS SOLIDOS;2020;5;RISARALDA;PEREIRA;1505766001-AAI;Entrega a la ECA;Área de prestación del servicio;663266001;RISARALDA;PEREIRA;16,976;11/06/20
38333;ASOCIACION DE RECICLADORES REVIVIR CARIBE;2020;4;ATLANTICO;BARRANQUILLA;768308001-ASOREVIVIR CARIBE;Entrega a la ECA;Área de prestación del servicio;682208001;ATLANTICO;BARRANQUILLA;275,35;15/05/20
38333;ASOCIACION DE RECICLADORES REVIVIR CARIBE;2020;1;ATLANTICO;BARRANQUILLA;768308001-ASOREVIVIR CARIBE;Entrega a la ECA;Área de prestación del servicio;682208001;ATLANTICO;BARRANQUILLA;319,55;15/05/20
38333;ASOCIACION DE RECICLADORES REVIVIR CARIBE;2020;3;ATLANTICO;BARRANQUILLA;768308001-ASOREVIVIR CARIBE;Entrega a la ECA;Área de prestación del servicio;682208001;ATLANTICO;BARRANQUILLA;332,91;15/05/20
38333;ASOCIACION DE RECICLADORES REVIVIR CARIBE;2020;2;ATLANTICO;BARRANQUILLA;768308001-ASOREVIVIR CARIBE;Entrega a la ECA;Área de prestación del servicio;682208001;ATLANTICO;BARRANQUILLA;344,58;15/05/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Entrega a la ECA;Área de prestación del servicio;687611001;BOGOTA, D.C.;BOGOTA, D.C.;149,3;17/02/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Entrega a la ECA;Área de prestación del servicio;687611001;BOGOTA, D.C.;BOGOTA, D.C.;160,5;02/04/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Entrega a la ECA;Área de prestación del servicio;687611001;BOGOTA, D.C.;BOGOTA, D.C.;167,7;06/05/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Entrega a la ECA;Área de prestación del servicio;687611001;BOGOTA, D.C.;BOGOTA, D.C.;238,1;19/03/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;0,26;06/05/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;3;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;1,3;02/04/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;2,79;19/03/20
38401;asociacion recuperadores del reciclaje roca verde ;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;687811001-BODEGA UNO ASOREVER;Recoge el rechazo de la ECA;Sitio de disposición final;655611001;BOGOTA, D.C.;BOGOTA, D.C.;4,834;17/02/20
38423;EKOPLANET S.A.S. E.S.P.;2020;4;BOGOTA, D.C.;BOGOTA, D.C.;709811001-Agencia Bogota;Entrega a la ECA;Área de prestación del servicio;706211001;BOGOTA, D.C.;BOGOTA, D.C.;183,9;29/05/20
38423;EKOPLANET S.A.S. E.S.P.;2020;2;BOGOTA, D.C.;BOGOTA, D.C.;709811001-Agencia Bogota;Entrega a la ECA;Área de prestación del servicio;706211001;BOGOTA, D.C.;BOGOTA, D.C.;185,285;18/05/20
38423;EKOPLANET S.A.S. E.S.P.;2020;1;BOGOTA, D.C.;BOGOTA, D.C.;709811001-Agencia Bogota;Entrega a la ECA;Área de prestación del servicio;706211001;BOGOTA, D.C.;BOGOTA, D.C.;196,315;18/05/20
38423;EKOPLANET S.A.S. E.S.P.;2020;1;TOLIMA;IBAGUE;709773001-Agencia Ibague;Entrega a la ECA;Área de prestación del servicio;706173001;TOLIMA;IBAGUE;192,344;18/05/20
38423;EKOPLANET S.A.S. E.S.P.;2020;3;TOLIMA;IBAGUE;709773001-Agencia Ibague;Entrega a la ECA;Área de prestación del servicio;706173001;TOLIMA;IBAGUE;197,728;18/05/20
38423;EKOPLANET S.A.S. E.S.P.;2020;2;TOLIMA;IBAGUE;709773001-Agencia Ibague;Entrega a la ECA;Área de prestación del servicio;706173001;TOLIMA;IBAGUE;217,758;18/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;801805001-RECICLAJE EL PRIMO;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;24,824;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801505001-EXCEDENTES DOLY;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;51,7934;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801505001-EXCEDENTES DOLY;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;52,2844;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;801505001-EXCEDENTES DOLY;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;53,587;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;801505001-EXCEDENTES DOLY;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;54,7036;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;55,5109;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801505001-EXCEDENTES DOLY;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;56,5681;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;61,9495;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;77,2325;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;77,5101;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;87,4907;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;96,8572;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;1153905001-RECUPERADORA DE MATERIALES SML;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;98,3624;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;1153905001-RECUPERADORA DE MATERIALES SML;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;100,206;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;1153905001-RECUPERADORA DE MATERIALES SML;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;100,2554;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;801805001-RECICLAJE EL PRIMO;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;103,4524;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;109,2298;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801805001-RECICLAJE EL PRIMO;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;115,1937;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;117,658;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;119,3408;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;3;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;125,3275;03/04/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;125,616;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;1153905001-RECUPERADORA DE MATERIALES SML;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;127,2256;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;1153905001-RECUPERADORA DE MATERIALES SML;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;127,6578;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;134,8805;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801805001-RECICLAJE EL PRIMO;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;141,6467;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;149,4826;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801805001-RECICLAJE EL PRIMO;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;173,8948;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;182,144;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Entrega a la ECA;Área de prestación del servicio;729405001;ANTIOQUIA;MEDELLIN;229,0135;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,148;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,203;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801705001-EXCEDENTES FSC;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,212;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,413;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,418;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;4;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,585;05/05/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,638;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;801605001-EXCEDENTES GOMEZ;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;0,709;05/02/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;5;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;1,488;02/06/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;2;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;1,885;03/03/20
38440;ASOCIACION DE EMPRESARIOS DEL MATERIAL RECUPERADO;2020;1;ANTIOQUIA;MEDELLIN;751505001-excedemtes piaminte;Recoge el rechazo de la ECA;Sitio de disposición final;720105237;ANTIOQUIA;MEDELLIN;1,979;05/02/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;4;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;112,977;14/05/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;5;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;118,622;08/06/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;3;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;120,19;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;1;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;151,221;17/02/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;1;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;151,2707;17/02/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;3;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;180,747;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;4;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;222,126;14/05/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;2;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;225,587;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;5;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;229,1904;08/06/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;2;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Entrega a la ECA;Área de prestación del servicio;741076001;VALLE DEL CAUCA;CALI;287,577;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;4;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,615;14/05/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;5;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,615;08/06/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;3;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;0,732;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;1;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,101;17/02/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;2;VALLE DEL CAUCA;CALI;817576001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,17;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;4;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,341;14/05/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;5;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,409;08/06/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;3;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,42;20/04/20
38765;Asociación de comerciantes y bodegueros de la zona centro del municipio de Santiago de Cali;2020;2;VALLE DEL CAUCA;CALI;1247076001-ASOBOCE CENTRO;Recoge el rechazo de la ECA;Sitio de disposición final;8576890;VALLE DEL CAUCA;CALI;1,551;20/04/20
