ID;Empresa;Departamento;Municipio;Periodicidad;Año;Cubrimiento;No personas vinculadas a la labor recolección y transporte;Cantidad de residuos producidos (ton/mes);Cantidad de residuos recolectados (ton/mes);Sistema de medición de residuos;Frecuencia  modal recolección residencial (Veces/semana);Frecuencia  modal recolección comercial (Veces/semana);Frecuencia  modal recolección industrial (Veces/semana);Tipo de recolección;Fecha de cargue
131;EMPRESA DE SERVICIOS PUBLICOS DE BOSCONIA E.S.P.;CESAR;BOSCONIA;Anual;2005;Toda el area urbana;4;593;413;Volumen;5;5;5;Mezclada;25/04/2009
131;EMPRESA DE SERVICIOS PUBLICOS DE BOSCONIA E.S.P.;CESAR;BOSCONIA;Anual;2006;Toda el area urbana;4;575;410;Volumen;5;5;5;Mezclada;25/04/2009
131;EMPRESA DE SERVICIOS PUBLICOS DE BOSCONIA E.S.P.;CESAR;BOSCONIA;Anual;2007;Toda el area urbana;4;588;404;Volumen;5;5;5;Mezclada;25/04/2009
131;EMPRESA DE SERVICIOS PUBLICOS DE BOSCONIA E.S.P.;CESAR;BOSCONIA;Anual;2008;Toda el area urbana;4;588;404;Volumen;5;5;5;Mezclada;15/04/2009
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2002;Toda el area urbana;4;450;450;Volumen;1;2;0;Mezclada;8/11/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2003;Toda el area urbana;4;450;450;Volumen;1;2;0;Mezclada;8/11/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2004;Toda el area urbana;4;450;450;Volumen;1;2;0;Mezclada;8/11/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2005;Toda el area urbana;4;450;450;Volumen;1;2;0;Mezclada;8/11/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2006;Toda el area urbana;4;412;0;Volumen;2;2;0;Mezclada;23/04/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2007;Toda el area urbana;4;450;450;Volumen;1;2;0;Mezclada;8/11/2008
140;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CESAR;PAILITAS;Anual;2008;Toda el area urbana;4;450;450;Volumen;2;1;0;Mezclada;11/03/2009
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2002;Toda el area urbana;7;494;494;Volumen;2;2;2;Mezclada;19/08/2008
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2003;Parte del area urbana;7;494;494;Volumen;2;2;0;Mezclada;19/08/2008
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2004;Parte del area urbana;7;572;572;Volumen;2;2;0;Mezclada;19/08/2008
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2005;Parte del area urbana;10;572;572;Volumen;2;2;0;Mezclada;19/08/2008
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2006;Parte del area urbana;18;25;25;Volumen;2;3;0;Mezclada;19/08/2008
146;EMPRESAS PUBLICAS MUNICIPALES DE MONTELIBANO E.S.P.;CORDOBA;MONTELIBANO;Anual;2007;Toda el area urbana;10;650;650;Volumen;2;3;0;Mezclada;19/08/2008
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2002;Toda el area urbana;27;1568;1454;Pesaje;2;2;2;Mezclada;16/02/2004
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2003;Toda el area urbana;23;1462;1344;Pesaje;2;2;2;Mezclada;1/11/2005
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2004;Zonas perifericas;27;2173;2040;Pesaje;2;2;2;Mezclada;15/03/2005
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2005;Toda el area urbana;13;226;218;Pesaje;3;3;3;Mezclada;17/03/2006
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2005;Zonas perifericas;12;184;180;Pesaje;2;2;2;Mezclada;17/03/2006
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2006;Toda el area urbana;10;1223;1179;Pesaje;3;3;3;Mezclada;10/04/2007
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2006;Zonas perifericas;8;676;652;Pesaje;2;2;2;Mezclada;10/04/2007
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2007;Toda el area urbana;10;1148;1085;Pesaje;3;3;3;Separada;28/02/2008
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2007;Zonas perifericas;7;834;789;Pesaje;2;2;2;Mezclada;28/02/2008
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2008;Toda el area urbana;10;1176;1176;Pesaje;3;3;3;Mezclada;5/05/2009
166;EMPRESA DE SERVICIOS PUBLICOS DE CHIA EMSERCHIA E.S.P.;CUNDINAMARCA;CHIA;Anual;2008;Zonas perifericas;7;924;924;Pesaje;2;2;2;Mezclada;5/05/2009
167;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CHIPAQUE;CUNDINAMARCA;CHIPAQUE;Anual;2006;Toda el area urbana;5;42;42;Pesaje;2;2;2;Mezclada;8/05/2008
167;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CHIPAQUE;CUNDINAMARCA;CHIPAQUE;Anual;2007;Toda el area urbana;4;42;42;Pesaje;3;3;0;Mezclada;18/06/2008
167;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE CHIPAQUE;CUNDINAMARCA;CHIPAQUE;Anual;2008;Toda el area urbana;4;49;49;Pesaje;3;3;0;Mezclada;26/03/2009
169;EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;CHOACHI;Anual;2006;Toda el area urbana;4;6;5;Pesaje;2;2;2;Separada;26/12/2008
170;EMPRESA DE SERVICIOS PÚBLICOS DE EL COLEGIO E.S.P.;CUNDINAMARCA;EL COLEGIO;Anual;2004;Toda el area urbana;3;146;146;Pesaje;ND;ND;ND;Mezclada;21/09/2016
170;EMPRESA DE SERVICIOS PÚBLICOS DE EL COLEGIO E.S.P.;CUNDINAMARCA;EL COLEGIO;Anual;2005;Toda el area urbana;3;146;146;Pesaje;ND;ND;ND;Mezclada;12/10/2016
170;EMPRESA DE SERVICIOS PÚBLICOS DE EL COLEGIO E.S.P.;CUNDINAMARCA;EL COLEGIO;Anual;2006;Toda el area urbana;5;190;190;Pesaje;2;2;0;Mezclada;1/10/2007
170;EMPRESA DE SERVICIOS PÚBLICOS DE EL COLEGIO E.S.P.;CUNDINAMARCA;EL COLEGIO;Anual;2007;Toda el area urbana;4;194;194;Pesaje;2;7;0;Mezclada;18/12/2008
170;EMPRESA DE SERVICIOS PÚBLICOS DE EL COLEGIO E.S.P.;CUNDINAMARCA;EL COLEGIO;Anual;2008;Toda el area urbana;4;197;197;Volumen;4;7;0;Mezclada;28/04/2009
171;OFICINA SERVICIOS PUBLICOS EL PEÑON - CUNDINAMARCA;CUNDINAMARCA;EL PENON;Anual;2006;Toda el area urbana;5;8;8;Pesaje;1;1;0;Mezclada;23/04/2008
171;OFICINA SERVICIOS PUBLICOS EL PEÑON - CUNDINAMARCA;CUNDINAMARCA;EL PENON;Anual;2007;Toda el area urbana;5;9;9;Pesaje;1;1;0;Mezclada;23/04/2008
171;OFICINA SERVICIOS PUBLICOS EL PEÑON - CUNDINAMARCA;CUNDINAMARCA;EL PENON;Anual;2008;Toda el area urbana;5;10;10;Pesaje;1;1;0;Mezclada;13/05/2009
174;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE FOSCA CUNDINAMARCA;CUNDINAMARCA;FOSCA;Anual;2006;Toda el area urbana;2;28;28;Pesaje;2;0;0;Separada;22/04/2008
174;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE FOSCA CUNDINAMARCA;CUNDINAMARCA;FOSCA;Anual;2007;Toda el area urbana;2;28;28;Pesaje;4;4;0;Separada;22/04/2008
174;UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE FOSCA CUNDINAMARCA;CUNDINAMARCA;FOSCA;Anual;2008;Toda el area urbana;2;75;75;Pesaje;2;0;0;Separada;2/05/2009
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2002;Toda el area urbana;11;1118;1118;Pesaje;2;2;2;Mezclada;25/08/2004
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2003;Toda el area urbana;11;1274;1274;Pesaje;2;2;2;Mezclada;6/09/2004
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2004;Toda el area urbana;14;1300;1300;Pesaje;2;2;2;Mezclada;29/04/2005
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2005;Toda el area urbana;12;1040;1040;Pesaje;2;2;2;Mezclada;16/03/2006
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2006;Toda el area urbana;12;930;930;Pesaje;2;2;2;Mezclada;16/03/2007
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2007;Toda el area urbana;12;969;969;Pesaje;2;2;2;Mezclada;18/03/2008
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2008;Toda el area urbana;18;1200;1200;Pesaje;3;3;3;Mezclada;13/05/2009
175;EMPRESA MUNICIPAL DE ACUEDUCTO;CUNDINAMARCA;FUNZA;Anual;2009;Toda el area urbana;12;1202;1202;Pesaje;2;2;2;Mezclada;22/07/2011
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;CHAGUANI;Anual;2003;Toda el area urbana;3;32;31;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;CHAGUANI;Anual;2004;Toda el area urbana;3;32;31;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;CHAGUANI;Anual;2005;Toda el area urbana;3;32;31;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;CHAGUANI;Anual;2006;Toda el area urbana;3;32;31;Volumen;2;2;0;Mezclada;27/03/2007
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2002;Toda el area urbana;6;320;280;Volumen;2;2;0;Mezclada;3/12/2005
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2003;Toda el area urbana;6;370;365;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2004;Toda el area urbana;6;370;365;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2005;Toda el area urbana;6;380;375;Volumen;2;2;0;Mezclada;11/01/2006
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2006;Toda el area urbana;6;380;375;Volumen;2;2;0;Mezclada;27/03/2007
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2007;Toda el area urbana;10;364;364;Volumen;2;2;0;Mezclada;19/04/2008
179;OFICINA DE SERVICIOS PUBLICOS DE ACUEDUCTO;CUNDINAMARCA;GUADUAS;Anual;2008;Toda el area urbana;10;383;383;Volumen;2;2;0;Mezclada;12/03/2009
180;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUATAQUI;CUNDINAMARCA;GUATAQUI;Anual;2006;Toda el area urbana;3;8;8;Volumen;1;1;1;Mezclada;22/04/2008
180;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUATAQUI;CUNDINAMARCA;GUATAQUI;Anual;2007;Toda el area urbana;3;8;8;Pesaje;1;1;0;Mezclada;24/04/2008
180;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GUATAQUI;CUNDINAMARCA;GUATAQUI;Anual;2008;Toda el area urbana;3;8;8;Pesaje;1;1;0;Mezclada;17/03/2009
181;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;CUNDINAMARCA;GUTIERREZ;Anual;2006;Toda el area urbana;2;28;28;Pesaje;2;0;0;Separada;15/10/2007
181;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;CUNDINAMARCA;GUTIERREZ;Anual;2007;Parte del area urbana;5;28;28;Volumen;2;2;0;Separada;1/06/2008
181;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO;CUNDINAMARCA;GUTIERREZ;Anual;2008;Toda el area urbana;2;20;20;Volumen;2;2;0;Separada;30/03/2009
184;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE LENGUAZAQUE;CUNDINAMARCA;LENGUAZAQUE;Anual;2006;Toda el area urbana;3;32;32;Pesaje;2;2;2;Mezclada;24/01/2009
184;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE LENGUAZAQUE;CUNDINAMARCA;LENGUAZAQUE;Anual;2007;Toda el area urbana;3;32;32;Pesaje;2;2;2;Mezclada;24/01/2009
184;OFICINA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE LENGUAZAQUE;CUNDINAMARCA;LENGUAZAQUE;Anual;2008;Toda el area urbana;2;11;11;Pesaje;1;1;1;Mezclada;26/11/2009
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2002;Toda el area urbana;10;712;600;Volumen;2;2;2;Mezclada;22/10/2005
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2003;Toda el area urbana;10;712;700;Volumen;2;2;2;Mezclada;22/10/2005
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2004;Toda el area urbana;10;712;700;Volumen;2;2;2;Mezclada;22/10/2005
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2005;Toda el area urbana;9;751;751;Volumen;2;2;2;Mezclada;27/02/2006
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2006;Toda el area urbana;9;962;962;Ambas;2;2;2;Mezclada;29/03/2007
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2007;Toda el area urbana;9;861;861;Volumen;2;2;2;Mezclada;22/04/2008
185;EMPRESA DE ACUEDUCTO;CUNDINAMARCA;MADRID;Anual;2008;Toda el area urbana;9;911;911;Volumen;2;2;2;Mezclada;19/06/2009
187;OFICINA DE SERVICIOS PÚBLICOS DEL MUNICPIO DE VENECIA;CUNDINAMARCA;VENECIA;Anual;2006;Toda el area urbana;3;22;22;Pesaje;ND;ND;ND;Mezclada;18/11/2019
187;OFICINA DE SERVICIOS PÚBLICOS DEL MUNICPIO DE VENECIA;CUNDINAMARCA;VENECIA;Anual;2007;Toda el area urbana;3;16;16;Pesaje;1;1;0;Mezclada;15/12/2009
187;OFICINA DE SERVICIOS PÚBLICOS DEL MUNICPIO DE VENECIA;CUNDINAMARCA;VENECIA;Anual;2008;Toda el area urbana;3;16;16;Pesaje;2;2;2;Separada;15/12/2009
191;SECRETARIA DE SERVICIOS PUBLICOS DE PANDI - CUNDINAMARCA ;CUNDINAMARCA;PANDI;Anual;2007;Toda el area urbana;3;16;16;Pesaje;2;2;0;Mezclada;24/04/2008
191;SECRETARIA DE SERVICIOS PUBLICOS DE PANDI - CUNDINAMARCA ;CUNDINAMARCA;PANDI;Anual;2008;Toda el area urbana;3;20;20;Pesaje;2;2;0;Mezclada;29/09/2010
194;ALCALDIA MUNICIPAL APULO;CUNDINAMARCA;APULO;Anual;2006;Toda el area urbana;4;140;120;Pesaje;6;2;0;Mezclada;22/04/2008
194;ALCALDIA MUNICIPAL APULO;CUNDINAMARCA;APULO;Anual;2007;Toda el area urbana;4;140;120;Pesaje;6;2;0;Mezclada;23/04/2008
194;ALCALDIA MUNICIPAL APULO;CUNDINAMARCA;APULO;Anual;2008;Toda el area urbana;4;140;140;Pesaje;6;2;0;Mezclada;11/06/2009
201;ALCALDIA MUNICIPAL DE SUSA;CUNDINAMARCA;SUSA;Anual;2006;Parte del area urbana;4;109;109;Pesaje;2;2;0;Separada;6/08/2007
201;ALCALDIA MUNICIPAL DE SUSA;CUNDINAMARCA;SUSA;Anual;2007;Toda el area urbana;3;20;20;Pesaje;2;0;0;Mezclada;21/04/2008
201;ALCALDIA MUNICIPAL DE SUSA;CUNDINAMARCA;SUSA;Anual;2008;Toda el area urbana;3;22;22;Pesaje;2;0;0;Mezclada;6/04/2009
204;MUNICIPIO DE TAUSA ;CUNDINAMARCA;TAUSA;Anual;2006;Toda el area urbana;4;16;16;Pesaje;1;1;1;Mezclada;29/07/2007
204;MUNICIPIO DE TAUSA ;CUNDINAMARCA;TAUSA;Anual;2007;Toda el area urbana;3;17;17;Pesaje;1;1;0;Mezclada;23/04/2008
204;MUNICIPIO DE TAUSA ;CUNDINAMARCA;TAUSA;Anual;2008;Toda el area urbana;3;17;17;Pesaje;1;1;1;Mezclada;2/05/2012
207;MUNICIPIO DE VIANI ;CUNDINAMARCA;VIANI;Anual;2006;Toda el area urbana;5;17;17;Pesaje;1;1;0;Mezclada;22/04/2008
207;MUNICIPIO DE VIANI ;CUNDINAMARCA;VIANI;Anual;2007;Toda el area urbana;5;38;38;Pesaje;2;2;0;Mezclada;23/04/2008
207;MUNICIPIO DE VIANI ;CUNDINAMARCA;VIANI;Anual;2008;Toda el area urbana;5;288;288;Pesaje;1;1;1;Mezclada;18/03/2009
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2002;Parte del area urbana;6;450;430;Ambas;2;2;1;Mezclada;28/04/2005
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2003;Parte del area urbana;6;450;430;Ambas;2;2;1;Mezclada;15/09/2006
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2004;Toda el area urbana;4;280;280;Pesaje;2;6;0;Mezclada;30/04/2006
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2005;Toda el area urbana;4;300;300;Pesaje;3;6;6;Mezclada;8/03/2006
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2006;Parte del area urbana;4;324;294;Ambas;6;3;3;Mezclada;9/04/2007
215;EMPRESA DE SERVICIOS PUBLICOS DE AGUA POTABLE;HUILA;CAMPOALEGRE;Anual;2007;Parte del area urbana;4;324;294;Ambas;3;6;3;Mezclada;29/05/2008
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2002;Toda el area urbana;8;520;520;Pesaje;2;3;3;Mezclada;2/11/2005
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2002;Toda el area urbana;5;450;429;Pesaje;3;5;5;Mezclada;12/11/2005
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2003;Toda el area urbana;6;720;576;Pesaje;2;3;3;Mezclada;24/07/2006
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2004;Toda el area urbana;9;549;520;Pesaje;2;3;3;Mezclada;13/10/2005
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2005;Toda el area urbana;25;622;590;Pesaje;2;3;3;Mezclada;15/03/2006
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2006;Toda el area urbana;25;622;602;Pesaje;3;2;0;Mezclada;29/03/2008
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2007;Toda el area urbana;25;585;526;Pesaje;2;3;0;Mezclada;20/12/2008
216;EMPRESAS PUBLICAS DE GARZON E.S.P.;HUILA;GARZON;Anual;2008;Toda el area urbana;25;607;547;Pesaje;2;3;ND;Mezclada;13/06/2009
217;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GIGANTE;HUILA;GIGANTE;Anual;2006;Toda el area urbana;4;181;181;Pesaje;2;2;0;Mezclada;21/04/2008
217;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GIGANTE;HUILA;GIGANTE;Anual;2007;Toda el area urbana;4;199;199;Pesaje;2;2;2;Mezclada;29/05/2009
217;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE GIGANTE;HUILA;GIGANTE;Anual;2008;Toda el area urbana;4;213;213;Pesaje;2;2;0;Mezclada;29/05/2009
222;UNIDAD DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PAICOL ;HUILA;PAICOL;Anual;2006;Toda el area urbana;5;43;43;Pesaje;2;2;2;Mezclada;31/07/2008
240;MUNICIPIO DE BARRANCAS;LA GUAJIRA;BARRANCAS;Anual;2006;Toda el area urbana;24;4850;4452;Volumen;2;2;0;Mezclada;15/05/2008
240;MUNICIPIO DE BARRANCAS;LA GUAJIRA;BARRANCAS;Anual;2007;Toda el area urbana;28;5559;417;Volumen;2;2;0;Mezclada;22/05/2008
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2002;Parte del area urbana;5;800;552;Volumen;2;2;0;Mezclada;20/09/2011
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2004;Parte del area urbana;7;150;128;Volumen;2;2;0;Mezclada;22/12/2011
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2005;Parte del area urbana;7;150;128;Volumen;2;2;0;Mezclada;22/12/2011
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2006;Parte del area urbana;7;150;128;Volumen;2;2;0;Mezclada;22/12/2011
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2007;Parte del area urbana;10;8000;3456;Volumen;2;2;0;Mezclada;24/04/2012
245;EMPRESA DE SERVICIOS PUBLICOS DE EL BANCO MAGDALENA E.S.P.;MAGDALENA;EL BANCO;Anual;2008;Toda el area urbana;8;570;425;Volumen;2;6;4;Mezclada;29/10/2009
247;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL  MUNICIPIO CASTILLA LA NUEVA;META;CASTILLA LA NUEVA;Anual;2006;Toda el area urbana;3;52;52;Pesaje;3;3;3;Mezclada;12/05/2008
247;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL  MUNICIPIO CASTILLA LA NUEVA;META;CASTILLA LA NUEVA;Anual;2006;Toda el area urbana;3;52;52;Pesaje;3;3;3;Mezclada;12/05/2008
247;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL  MUNICIPIO CASTILLA LA NUEVA;META;CASTILLA LA NUEVA;Anual;2007;Parte del area urbana;4;52;52;Pesaje;3;3;3;Mezclada;29/06/2008
247;OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DEL  MUNICIPIO CASTILLA LA NUEVA;META;CASTILLA LA NUEVA;Anual;2008;Toda el area urbana;9;40;40;Pesaje;6;6;0;Separada;23/06/2009
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2002;Parte del area urbana;4;28;28;Volumen;2;4;0;Mezclada;15/12/2005
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2003;Parte del area urbana;7;945;945;Volumen;3;3;0;Mezclada;12/02/2007
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2004;Parte del area urbana;9;950;950;Volumen;3;3;0;Mezclada;12/02/2007
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2005;Toda el area urbana;9;960;960;Volumen;2;3;0;Mezclada;27/07/2006
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2006;Toda el area urbana;7;23;21;Pesaje;2;3;0;Mezclada;25/09/2008
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2007;Toda el area urbana;12;700;620;Pesaje;2;3;0;Mezclada;25/09/2008
251;EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA ESP -  META;META;GRANADA;Anual;2008;Toda el area urbana;10;1600;1215;Pesaje;2;3;0;Mezclada;13/04/2009
252;ALCALDIA DE MESETAS META;META;MESETAS;Anual;2006;Toda el area urbana;6;32;32;Volumen;3;3;0;Mezclada;19/09/2012
252;ALCALDIA DE MESETAS META;META;MESETAS;Anual;2007;Parte del area urbana;5;16;8;Volumen;4;3;0;Mezclada;29/10/2012
252;ALCALDIA DE MESETAS META;META;MESETAS;Anual;2008;Toda el area urbana;3;76;76;Volumen;3;3;3;Separada;7/09/2009
253;ALCALDIA MUNICIPAL LEJANIAS META;META;LEJANIAS;Anual;2006;Toda el area urbana;3;90;90;Volumen;2;2;ND;Mezclada;3/06/2009
256;MUNICIPIO DE PUERTO LLERAS ;META;PUERTO LLERAS;Anual;2002;Toda el area urbana;12;40;40;Pesaje;1;1;0;Mezclada;11/12/2006
257;SECRETARIA DE SERVICIOS PUBLICOS DOMICILIARIOS DE SAN MARTIN ;META;SAN MARTIN;Anual;2002;Toda el area urbana;7;205;200;Pesaje;2;2;2;Mezclada;28/12/2007
