ID Empresa;Empresa;Año;Periodo;Fecha certificación del cargue;NUAP;Departamento;Municipio;Tipo de sitio de destino;N del sitio de destino;Toneladas de limpieza urbana;Toneladas barrido y limpieza;Toneladas residuos No Aprov.;Toneladas Rechazo Aprov.;Toneladas de residuos aprov.;Valor de peajes ($);Fecha de actualización
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2016;12;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;8,45;192,11;0;160,14;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;2;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;17,75;129,7;0;128,03;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;3;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;17,75;131,54;0;152,77;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;4;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;12,5;114,84;0;126,23;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;5;15/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;14,66;136,06;0;171,99;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;6;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;14,61;149,38;0;149,43;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;7;10/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;14,58;153,36;0;154,3;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;8;11/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;14,58;147,56;0;148,58;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;9;11/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;33,04;14,58;143,82;0;96,16;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;10;11/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;34,08;16,3;127,08;0;124,8;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;11;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;16,12;136,01;0;159,04;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2017;12;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;20,9;184,77;0;137,33;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;1;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;20,92;175,66;0;108,21;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;2;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;13,7;109,59;0;143,34;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;3;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;12,7;144,78;0;129,79;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;4;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;13,72;155,79;0;155,18;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;5;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;14,74;180,11;0;120,62;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;6;12/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,99;158,01;0;117,68;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;7;13/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;13,7;150,34;0;153,63;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;8;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;15,72;163,03;0;145,09;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;9;06/09/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;1,74;268,1;0;0;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;10;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;10,77;144,13;0;170,25;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;11;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;7,75;130,95;0;142,18;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2018;12;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,17;174,66;0;199,71;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;1;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;11,32;200,9;0;164,32;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;2;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;8,81;121,13;0;119,65;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;3;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;8,83;113,93;0;132,62;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;4;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,91;154,88;157,98;0;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;5;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,94;133,81;0;173,32;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;6;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,92;166,51;0;126,72;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;7;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,87;170,04;0;156,79;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;8;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;9,89;133,71;0;157,98;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;9;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;7,75;174,78;0;94,98;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;10;14/11/19;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;10,53;176,9;0;139,81;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;11;15/01/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;10,2;155,27;0;166,91;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2019;12;15/01/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;8,82;177,93;0;101,04;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2020;1;19/02/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;3,06;189,19;0;201,06;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2020;2;09/03/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;1,97;139,05;0;159,21;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2020;3;13/04/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;2,78;0;166,82;0;142,65;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2020;4;20/05/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;17,55;116,9;0;147,23;0;24/06/20
1001;EMPRESAS PUBLICAS MUNICIPALES DE MALAGA  E.S.P.;2020;5;11/06/20;964268432;SANTANDER;MALAGA;Sitio de Disposición Final;1104468432;0;2,53;276,74;0;8,06;0;24/06/20
1056;EMPRESA MUNICIPAL DE ASEO, ALCANTARILLADO Y ACUEDUCTO DE FLORIDABLANCA E.S.P;2016;6;10/08/18;2368276;SANTANDER;FLORIDABLANCA;Sitio de Disposición Final;929168001;0;34,06;1565,17;0;0;0;24/06/20
1056;EMPRESA MUNICIPAL DE ASEO, ALCANTARILLADO Y ACUEDUCTO DE FLORIDABLANCA E.S.P;2016;7;26/07/19;2368276;SANTANDER;FLORIDABLANCA;Sitio de Disposición Final;929168001;0;33,12;1557,64;0;0;0;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;4;10/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;58,1;143,59;1806,22;0;0;5411600;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;5;10/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;63,99;145,8;1782,54;44,55;81;5281200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;6;10/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;65,57;151,68;1781,19;34,76;79;5150800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;7;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,06;157,44;1799,63;36,08;82;5346400;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;8;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,1;154,8;1902,57;39,6;90;5868000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;9;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,85;146,2;1795,57;37,4;84;5542000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;10;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,04;144,48;1800,52;36,96;84;5476800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;11;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,28;151,36;1887,07;38,72;88;5737600;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2016;12;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;79,38;168,56;2113,95;43,12;98;6389600;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;1;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;73,95;150,51;1861,3;38,28;87;5672400;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;2;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;53,2;131,53;1720,07;16,72;76;4955200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;3;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;75,44;141,86;1990,83;36,08;82;5346400;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;4;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;70,84;133,21;1791,67;33,88;77;5020400;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;5;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;63,99;145,8;1993,04;44,55;81;5281200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;6;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;63,91;147,84;1876,64;33,88;77;5020400;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;7;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;65,57;151,68;1962,33;34,76;79;5150800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;8;11/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;67,15;146,2;2068,96;37,4;85;5542000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;9;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;65,61;139,32;1894,92;35,64;81;5281200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;10;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,04;144,48;1954,63;36,96;84;5476800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;11;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,04;144,48;1996,38;36,96;84;5476800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2017;12;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;73,71;156,52;2097,03;40,04;91;5933200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;1;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;75,65;153,97;1972,08;39,16;89;5802800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;2;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;55,3;136,72;1826,14;17,38;79;5150800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;3;12/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;72,68;136,67;1902,34;34,76;79;5150800;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;4;16/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;69,92;131,48;2085,18;33,44;0;4955200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;5;16/04/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;67,94;154,8;2158,64;47,3;0;5607200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;6;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,38;165,12;2032,19;37,84;86;5607200;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;7;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,38;165,12;2027,62;37,84;0;5375000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;8;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;72,68;158,24;2139,7;40,48;0;5750000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;9;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;65,61;139,32;1965,57;35,64;0;5062500;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;10;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;73,71;156,52;2148,79;40,04;0;5687500;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;11;08/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,28;151,36;2123,08;38,72;0;5500000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2018;12;09/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;77,76;165,12;2083,46;42,24;0;6000000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;1;09/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;78,2;159,16;2147,06;40,48;0;5750000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;2;09/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;68,4;141,36;1864,52;16,72;0;4750000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;3;09/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;96;142,4;1982,52;35,2;0;5000000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;4;09/05/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;70,84;133,21;1965,21;33,88;0;4812500;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;5;18/06/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;78,21;178,2;2343,19;54,45;0;6187500;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;6;16/09/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;69,7;188,6;2076,51;36,08;0;5125000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;7;30/09/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;73,04;168,96;2230,99;38,72;0;5500000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;8;30/09/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;67,94;147,92;2107,3;0;0;5375000;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;9;07/11/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;62,37;134,75;1914,57;33,88;0;4812500;24/06/20
1213;EMPRESA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE ZIPAQUIRA E.S.P. ;2019;10;07/11/19;354325899;CUNDINAMARCA;ZIPAQUIRA;Sitio de Disposición Final;312425898;71,28;154;2190,89;38,72;0;5500000;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;4;24/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;23,78;824,18;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;5;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,8;820,59;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;6;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;28,06;820,84;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;7;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,85;775,41;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;8;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29,21;827,09;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;9;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,65;790,88;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;10;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;33,08;889,93;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;11;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,63;873,84;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2016;12;24/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,68;969,54;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;1;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;27,59;870;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;2;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;26,93;806,94;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;3;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;26,88;877,54;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;4;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;26,91;846,8;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;5;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;26,98;942,29;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;6;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29;906,57;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;7;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,04;872,95;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;8;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;31,07;926,91;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;9;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;31,23;913,08;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;10;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,13;948,67;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;11;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;31,27;958,17;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2017;12;25/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,04;992,51;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;1;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,62;1008,41;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;2;26/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29,5;839,73;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;3;22/04/19;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,07;907;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;4;03/03/20;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,06;885,72;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;5;22/04/19;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29,82;950,38;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;6;22/04/19;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29,95;945,73;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;7;22/04/19;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;30,03;938,78;0;0;0;24/06/20
1252;EMPRESA METROPOLITANA DE ASEO DE CHINCHINA S.A E.S.P;2018;8;22/04/19;226117174;CALDAS;CHINCHINA;Sitio de Disposición Final;208117001;0;29,07;958,32;0;0;0;24/06/20
